Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2641247,"PLUM CREEK CHICAGO, LLC","PLUM CREEK CHICAGO, LLC",3036554,Restaurant,Risk 1 (High),6700 S KEATING AVE,CHICAGO,IL,60629,8/17/2026,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO VALID ORIGINAL CITY OF CHICAGO SANITATION MANAGER CERTIFICATE ON SITE AT TIME OF INSPECTION WHILE TCS FOODS ARE BEING SERVED (OATMEAL, HAM). INSTRUCTED PERSON IN CHARGE TO OBTAIN CITY OF CHICAGO SANITATION MANAGER CERTIFICATE AND RETAIN ON SITE AT ALL TIMES. PRIORITY FOUNDATION #7-38-012. CITATION ISSUED.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED PINK AND BLACK MOLD-LIKE SUBSTANCE ON INTERIOR OF ICE MACHINE DRIPPING ONTO ICE (ICE USED FOR HUMAN CONSUMPTION). INSTRUCTED PERSON IN CHARGE TO DISCARD ICE AND CLEAN AND SANITIZE MACHINE. PRIORITY FOUNDATION #7-38-005. CITATION ISSUED.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED BUILD UP ON SHELVING IN WALK IN COOLER. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BUILD UP OF RESIDUE ON FLOORS IN CORNERS OF KITCHEN AROUND DISH MACHINE. OBSERVED EXCESSIVE BUILD UP IN LARGE FLOOR DRAIN WITH YELLOW COVER. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.",41.77106959,-87.74052888,"(41.771069588287695, -87.74052887602656)"
2641320,BABA'S FAMOUS STEAK AND LEMONADE,BABA'S FAMOUS STEAK AND LEMONADE,3025394,Restaurant,Risk 1 (High),10343 S HALSTED ST,CHICAGO,IL,60628,8/17/2026,Short Form Complaint,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND LARGE CAN OPENER ON THE REAR PREP TABLE WITH FOOD AND DIRT BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN CAN OPENER.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND A LEAK AT THE PIPE UNDER THE MIDDLE COMPARTMENT OF THE 3-COMPARTMENT SINK. INSTRUCTED TO FIX THE LEAK AND MAINTAIN GOOD PLUMBING.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND WATER-STAINED CEILING TILES IN THE REAR AREA AND TOILET ROOM. INSTRUCTED TO REPLACE CEILING TILES. MAINTAIN SAME.",41.705641,-87.64264862,"(41.7056410033124, -87.64264862437092)"
2641299,HUB 51,HUB 51 (T5 M10),2192977,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO,IL,60666,8/17/2026,Canvass,Pass w/ Conditions,22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED CHEESE AND BURGER PATTIES HELD AT AN INADEQUATE TEMPERATURE OF 52 F. INSTRUCTED MANAGER TO ENSURE ALL COLD TCS FOODS ARE HELD AT 41 F AND BELOW. MANAGER DISCARDED 10 POUNDS OF BEEF PATTIES AND 6 POUNDS OF CHEESE ($30) PRIORITY VIOALTION 7-38-005 CITATION ISSUED.  | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED COOLER WITH AN INADEQUATE AMBIENT AIR TEMPERATURE OF 78 F. INSTRUCTED MANAGER TO ENSURE ALL COLD HOLDING UNITS HAVE AN AMBIENT AIR TEMPERATURE OF 41 F AND BELOW. COOLER TAGGED. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED MINERAL BUILD UP ON INTERIOR OF ICE MACHINE. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED COPPER PIPE ABOVE 3 COMP SINK WITH A LEAK. INSTRUCTED MANAGER TO REPAIR PIPE.,42.00875077,-87.90687413,"(42.00875076599798, -87.90687413400109)"
2641316,PUBLICAN QUALITY BREAD,PUBLICAN QUALITY BREAD (T5-M7),2966322,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE,CHICAGO,IL,60666,8/17/2026,Canvass,Pass w/ Conditions,"22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED MILK HELD AT AN INADEQUATE TEMPERATURE OF 47 F. INSTRUCTED MAANGER TO ENSURE ALL COLD TCS FOOD PRODUCTS ARE HELD AT 41 F AND BELOW. MANAGER DISCARDED 1.5 GALLONS OF MILK($7) PRIORITY VIOLATION 7-38-005 CITATION ISSUED.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO TEST STRIPS ON SITE FOR MEASURING CHEMICAL SANITIZER. INSTRUCTED MANAGER TO ENSURE TEST STRIPS ARE ON SITE AT ALL TIMES. MANAGER WENT TO NEIGHBORHING RESTAURANT AND GOT TEST STRIPS PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED.",42.00875077,-87.90687413,"(42.00875076599798, -87.90687413400109)"
2641251,Dunkin,Dunkin Donuts (T5 DEPARTURE FOODCOURT),2803079,Restaurant,Risk 2 (Medium),10000 W OHARE ST,CHICAGO,IL,60666,8/17/2026,Canvass Re-Inspection,Pass,,41.97620114,-87.90530913,"(41.97620113902387, -87.90530912510346)"
2641305,2050 Dining,2050 Dining,3096322,Restaurant,All,2050 N MILWAUKEE AVE,CHICAGO,IL,60647,8/17/2026,License,Not Ready,,41.91851166,-87.69039443,"(41.918511662405635, -87.69039442990709)"
2641281,SUBWAY,SUBWAY,2938357,Restaurant,Risk 1 (High),3129 W ARMITAGE AVE,CHICAGO,IL,60647,8/17/2026,Canvass Re-Inspection,Pass,,41.91729424,-87.70654529,"(41.91729424455668, -87.70654528949485)"
2641246,SIP & SAVOR,SIP & SAVOR,2183659,Restaurant,Risk 1 (High),5301 S HYDE PARK BLVD,CHICAGO,IL,60615,8/17/2026,Canvass,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED FACILITY WITHOUT A BODILY FLUID SPILL KIT AND NO CORRESPONDING CLEAN UP PROCEDURE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED FACILITY TO DEVELOP A CLEAN-UP PROCEDURE AND MAINTAIN APPROPRIATE SUPPLIES THAT CORRESPOND WITH ON-SITE PLAN. MUST KEEP BOTH THE POLICY AND SUPPLIES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION #7-38-005. CITATION ISSUED.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT AVAILABLE DURING INSPECTION. INSTRUCTED MANAGER TO PROVIDE TEST KIT FOR PROPER CONCENTRATION IN SANITIZING SOLUTIONS. PRIORITY FOUNDATION 7-38-005 CITATION ISSUED.	  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER STORED ON FLOOR IN BASEMENT STORAGE AREA. INSTRUCTED MANAGER TO REMOVE ALL UNUSED ARTICLES AND EQUIPMENT TO PREVENT PEST HARBORAGE.          | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED  FOOD SERVICE SANITATION MANAGER WITHOUT FOOD ALLERGEN TRAINING CERTIFICATE. INSTRUCTED TO MEET REQUIREMENT.",41.79954377,-87.58390766,"(41.79954377453218, -87.58390766008941)"
2641285,RJ GRUNTS,RJ GRUNTS (T5/M10 FOOD COURT),2308567,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO,IL,60666,8/17/2026,Short Form Complaint,Pass,,42.00875077,-87.90687413,"(42.00875076599798, -87.90687413400109)"
2641323,Miss Saigon,Miss Saigon,2977032,Restaurant,Risk 1 (High),1129 W ARGYLE ST,CHICAGO,IL,60640,8/17/2026,Complaint Re-Inspection,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NOTED LEAKAGE AT THE FAUCET OF THE 3 COMPARTMENT SINK AT THE DISH WASHING AREA. ALSO NOTED SLOW WATER DRAIN AT THE FAUCET OF THE HAND WASH SINK AT THE REAR PREP AREA. INSTRUCTED TO REPAIR AND MAINTAIN.,41.97314767,-87.65895612,"(41.97314767068932, -87.65895612095852)"
2641258,PRASINO,PRASINO,3090808,Restaurant,Risk 1 (High),33 S WABASH AVE,CHICAGO,IL,60603,8/17/2026,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES FOR ALL EMPLOYEES MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE NOR REMINDER ON MENU OF CONSUMING RAW AND UNDERCOOKED FOODS MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A GAP ALONG BOTTOM OF FRONT ENTRY DOOR MUST MAKE TIGHT FITTING TO PREVENT INSECT ENTRY. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED AUTOMATIC FLUSH ON URINAL IN MEN'S TOILET ROOM NOT OPERABLE MUST REPAIR AND MAINTAIN. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED INADEQUATE WASTE WATER DISPOSAL AT 3- COMPARTMENT SINK OVERFLOWING AT J -TRAP AND WATER POURING AND POOLING ONTO FLOOR WHEN WATER IS RELEASED FROM SINK MUST REPAIR AND MAINTAIN.(PRIORITY 7-38-030(C) | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE FOR WOMEN'S TOILET ROOM PERSONAL ITEMS MUST PROVIDE AND MAINTAIN.",41.88124398,-87.62603829,"(41.881243983365586, -87.6260382875614)"
2641291,LUGANOS PIZZA,LUGANOS PIZZA,2120806,Restaurant,Risk 1 (High),7315 S KEDZIE AVE,CHICAGO,IL,60629,8/17/2026,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO SOAP AT HANDSINK NEXT TO THREE COMPARTMENT SINK. INSTRUCTED PERSON IN CHARGE TO MAINTAIN HANDSOAP AT ALL HANDSINKS AT ALL TIMES. PRIORITY FOUNDATION #7-38-030(C). | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 30 RAT DROPPINGS IN REAR STORAGE ROOM. INSTRUCTED PERSON IN CHARGE TO REMOVE ALL RAT DROPPINGS, SANITIZE AREA AND INFORM PEST CONTROL OF NEED FOR SERVICE. PRIORITY FOUNDATION #7-38-020(A) CITATION ISSUED.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/2IN GAP AT BOTTOM OF REAR EXTERIOR DOOR. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN TIGHT FITTING.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD RESIDUE ON INTERIOR OF COLD HOLD UNITS AND FREEZER UNITS. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN CERTIFICATE ON SITE FOR CERTIFIED MANAGER ON DUTY. INSTRUCTED PERSON IN CHARGE TO OBTAIN ALLERGEN CERTIFICATE AND MAINTAIN ON SITE.",41.76035641,-87.70236441,"(41.760356409754706, -87.70236441354389)"
2641322,DEEP PURPL,DEEP PURPL,3096096,Restaurant,Risk 2 (Medium),31 E ROOSEVELT RD,CHICAGO,IL,60605,8/17/2026,License,Not Ready,,41.8673211,-87.62595399,"(41.867321099741076, -87.62595399179575)"
2641263,ORIGINAL PANCAKE HOUSE,ORIGINAL PANCAKE HOUSE,15622,Restaurant,Risk 1 (High),10437 S WESTERN AVE,CHICAGO,IL,60643,8/17/2026,Canvass,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: FOUND WIPING CLOTHS STORED ON THE PREP TABLE. INSTRUCTED TO STORE IN SANITIZING SOLUTION (SANITIZER MUST BE AT THE REQUIRED PPM) WHEN NOT IN USE. MAINTAIN SAME. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND THE CUTTING BOARD ON THE SHORT REACH IN COOLER IN FRONT OF THE COOKING EQUIPMENT WITH DARK GROOVES AND STAINS. INSTRUCTED TO SAND OR REPLACE CUTTING BOARD TO MAINTAIN A SMOOTH AND EASILY CLEANABLE SURFACE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND THE LOWER SURFACE OF THE REACH IN COOLERS AND THE CHEST REACH IN FREEZER WITH ICE BUILD UP, FOOD AND DIRT. INSTRUCTED TO CLEAN AND MAINTAIN COOLERS/FREEZERS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND THE FLOORS IN THE BASEMENT AND ON THE 1ST FL WITH STANDING WATER, DIRT AND DEBRIS IN THE CORNERS AND UNDER/AROUND THE COOKING/COOLING EQUIPMENT. INSTRUCTED TO FIND SOURCE OF WHERE THE WATER IS COMING FROM, FIX IT AND MAINTAIN CLEAN AND DRY FLOORS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOUND FOOD HANDLERS ON SITE WITH NO FOOD HANDLER'S CERTIFICATES. INSTRUCTED TO HAVE ALL FOOD HANDLERS OBTAIN AND MAINTAIN A VALID FOOD HANDLERS CERTIFICATE.",41.70344854,-87.68138191,"(41.70344854386489, -87.6813819117631)"
2641313,JJ FISH,JJ FISH,2511352,Restaurant,Risk 2 (Medium),411 S KEDZIE AVE,CHICAGO,IL,60612,8/17/2026,Complaint Re-Inspection,Pass,"35. APPROVED THAWING METHODS USED - Comments: 3-501.13: OBSERVED IMPROPER THAWING METHOD FOR TCS FOODS. FOUND FROZEN FOOD ITEMS IN THE RINSE BASIN OF THE THREE-COMPARTMENT SINK WITH NO RUNNING WATER. INSTRUCTED TO USE PROPER THAWING METHODS.  | 40. PERSONAL CLEANLINESS - Comments: 2-402.11: FOOD HANDLER OBSERVED WITH NO HAIR RESTRAINT AT THE TIME OF THE INSPECTION. INSTRUCTED ALL FOOD HANDLERS TO WEAR HAIR RESTRAINTS WHILE IN PREP AREAS.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(B): OBSERVED TWO FOOD PREP TABLES IN THE REAR FOOD PREP/ DISHWASHING AREA WITH RUST ON THE TABLETOPS WHERE FOOD IS PREPARED. INSTRUCTED TO REPLACE TABLES WITH RUSTY TABLETOPS AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C): OBSERVED THE INTERIOR OF ALL OF THE COLD HOLDING AND FREEZER UNITS THROUGHOUT THE FACILITY IN NEED OF CLEANING. ALSO, THE INTERIOR OF THE HOT HOLDING UNIT WAS OBSERVED WITH A BUILDUP OF FOOD. ALSO, THE HANDWASHING SINKS IN THE FRONT AND REAR FOOD PREP AREA WERE OBSERVED WITH OLD FOOD RESIDUE ON HOT AND COLD-WATER KNOBS. INSTRUCTED TO CLEAN AND MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15: OBSERVED THE HANDWASHING SINK IN THE FRONT FOOD PREP AREA WITH A SEVERE LEAK AT THE PIPE. WATER WAS PROFUSELY LEAKING ONTO THE FLOOR IN THE PREP AREA WHEN IN USE. MANAGER PUT A CONTAINER UNDER THE LEAK, SO THE HANDWASHING SINK CAN BE USED. INSTRUCTED TO REPAIR AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.17: OBSERVED WATER-STAINED AND DAMAGED CEILING TILES THROUGHOUT THE REAR AND FRONT PREP AREA. THE CEILING TILES ABOVE THE FOOD PREP SURFACE IN THE FRONT WERE OBSERVED WITH DUST. INSTRUCTED TO REPLACE, CLEAN, AND MAINTAIN THE MENTIONED CEILING TILES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-501.14: OBSERVED THE VENTILATION HOOD ABOVE THE DEEP-FRYING UNIT WITH DUST AND IN NEED OF CLEANING. INSTRUCTED TO CLEAN AND MAINTAIN.",41.87548423,-87.7058221,"(41.875484228979744, -87.70582210007383)"
2641297,TOP-NOTCH BEEFBURGER INC,TOP-NOTCH BEEFBURGER INC,50905,Restaurant,Risk 1 (High),2114-2116 W 95TH ST,CHICAGO,IL,60643,8/17/2026,Canvass,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: FOUND THE OUTER THERMOMETER ON THE WALK/REACH IN COOLERS NOT PROPERLY WORKING AND NO INTERNAL THERMOMETER CONSPICOUSLY PLACED INSIDE OF COOLERS. INSTRUCTED TO PROVIDE AND MAINTAIN WORKING THERMOMETERS CONSPISOUSLY PLACED INSIDE OF COOLERS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND THE STORAGE RACKS INSIDE THE WALK IN COOLER AND THE RUBBER GASKETS ON THE PREP REACH IN COOLERS WITH FOOD AND DIRT. INSTRUCTED TO CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND WATER-STAINED CEILING TILES IN THE FRONT WAITING AREA AND IN THE FOOD PREP AREA. INSTRUCTED TO REPLACE CEILING TILES AND MAINTAIN SAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND THE FLOORS UNDER/AROUND THE HEAVY EQUIPMENT WITH DIRT AND DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN FLOORS.",41.72114434,-87.67556517,"(41.721144341728206, -87.67556517380507)"
2641287,HINDSIGHT COMMUNITY TAVERN,HINDSIGHT COMMUNITY TAVERN,3025937,Liquor,Risk 3 (Low),2016-2020 W IRVING PARK RD,CHICAGO,IL,60618,8/17/2026,License Re-Inspection,Pass,,41.95425398,-87.67961155,"(41.954253976863185, -87.67961154743112)"
2641273,SHARABI MINI MART,SHARABI MINI MART,2560268,Grocery Store,Risk 3 (Low),4225 N KEDZIE AVE,CHICAGO,IL,60618,8/17/2026,Canvass,Out of Business,,41.958321,-87.7080065,"(41.95832099823054, -87.70800649849727)"
2641302,iO THEATER,CANDLELIGHT,2850832,Restaurant,Risk 1 (High),1501-1519 N KINGSBURY ST,CHICAGO,IL,60642,8/17/2026,Non-Inspection,No Entry,,41.90830579,-87.65179957,"(41.90830578569197, -87.65179957092685)"
2641265,FAMILY CHOICE GROCERY,FAMILY CHOICE GROCERY,3090897,Grocery Store,Risk 3 (Low),513 E 47TH ST,,IL,60653,8/17/2026,License,Not Ready,,41.80932287,-87.61333552,"(41.80932287011908, -87.61333552121958)"
2641298,Red Pepper's Lounge,Red Pepper's Lounge,1544321,Restaurant,Risk 2 (Medium),426 E 87TH ST,CHICAGO,IL,60619,8/17/2026,Complaint Re-Inspection,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13//OBSERVED NO PROOF OF ALLERGEN TRAINING FOR ALL CITY OF CHICAGO CERTIFIED FOOD MANAGERS. INSTRUCTED ALL CITY OF CHICAGO CERTIFIED FOOD MANAGERS OBTAIN THIS CERTIFICATE AND MAINTAIN COPY ON SITE,41.73662997,-87.61333322,"(41.736629966335755, -87.61333322109446)"
2641253,DUNKIN DONUT,DUNKIN DONUT(T-5 ARRIVALS),2977044,Restaurant,Risk 2 (Medium),10000 W OHARE ST,CHICAGO,IL,60666,8/17/2026,Canvass,Pass,,41.97620114,-87.90530913,"(41.97620113902387, -87.90530912510346)"
2641260,SOUTH SHORE HOSPITAL,SOUTH SHORE HOSPITAL,2204273,Hospital,Risk 1 (High),8012 S CRANDON AVE,CHICAGO,IL,60617,8/17/2026,Canvass Re-Inspection,Pass,,41.7494506,-87.56877862,"(41.74945060417943, -87.5687786244394)"
2641270,FIRE BOWL HIBACHI RESTAURANT,FIRE BOWL,3096044,Restaurant,Risk 1 (High),416 W ONTARIO ST,CHICAGO,IL,60654,8/17/2026,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO VERIFIABLE EMPLOYEE HEALTH POLICY ON SITE AT TIME OF INSPECTION. LEFT TEMPLATE AND INSTRUCTED TO MAINTAIN COPIES OF POLICY SIGNED BY ALL EMPLOYEES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-010. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED BROKEN THERMOMETER INSIDE 2 DOOR COOLER LOCATED IN REAR PREP AREA. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN IN GOOD CONDITION.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED UNUSED COOLER AT BAR. INSTRUCTED TO EITHER REMOVE FROM PREMISES, REPAIR AND MAINTAIN, OR PUT OUT OF ORDER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED SLIGHT LEAK AT PIPE UNDERNEATH 3 COMPARTMENT SINK. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN IN GOOD CONDITION.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED 3 BURNT OUT LIGHTBULBS IN HOOD OVER COOK LINE. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN IN GOOD CONDITION.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER CARDS ON SITE AT TIME OF INSPECTION. INSTRUCTED ALL EMPLOYEES MUST COMPLETE FOOD HANDLER TRAINING AND MAINTAIN RECORDS THEREOF ONSITE AT ALL TIMES.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED ALL EMPLOYEES MAINTAINING CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE MUST COMPLETE ALLERGEN TRAINING AND MAINTAIN RECORDS THEREOF ON SITE AT ALL TIMES.",41.89322898,-87.63930513,"(41.89322898385349, -87.63930512981067)"
2641243,CORAZON TEQUILERO RESTAURANT,CORAZON TEQUILERO RESTAURANT,2961295,Restaurant,Risk 1 (High),3235 N CENTRAL AVE,CHICAGO,IL,60634,8/14/2026,Complaint,No Entry,,41.93965426,-87.76639052,"(41.9396542640577, -87.76639051535662)"
2641208,ARVEN GROUP,ARVEN GROUP,3091294,Grocery Store,Risk 3 (Low),3913 W MADISON ST,CHICAGO,IL,60624,8/14/2026,License,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGN AT HANDWASHING SINK IN WASHROOM. INSTRUCTED MANAGER TO PROVIDE HANDWASHING SIGN AT ALL HANDWASHING SINKS USED BY EMPLOYEES. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4 GAP BETWEEN AND UNDER FRONT ENTRANCE DOORS. INTRUCTED MANAGER TO SEAL ALL OUTER OPENINGS ON DOORS TO PREVENT PEST ENTRY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RAW WOOD SURFACES ON FLOOR BEHIND FRONT COUNTER. INSTRUCTED MANAGER TO SEAL ALL RAW WOOD SURFACES TO MAKE SMOOTH AND EASILY CLEANABLE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED SHELVING UNITS IN NEED OF CLEANING IN REAR STORAGE AREA. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL SHELVING UNITS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LOOSE FAUCET ON HANDWASHING SINK IN WASHROOM. INSTRUCTED MANAGER TO TIGHTEN LOOSE FAUCET. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE IN WASHROOM. INSTRUCTED MANAGER TO PROVIDE COVERED RECEPTACLE IN WASHROOM.",41.88064233,-87.72366145,"(41.880642327523894, -87.72366144656698)"
